id,text,created_at,processed_text,cluster
1200974003420254208,"RT @kkwhbs: It could be these Frescas aka Bud Light Limes talking but, these camera angles on the OU / Okie state game ..... thanks @CFBONF…",2019-12-01 03:04:50,kkwhbs it could be these frescas aka bud light limes talking but these camera angles on the ou okie state game thanks cfbonf,127
1207020338409885696,@Kbooki @PandezPanda @Firr XD Well thank god for that.,2019-12-17 19:30:48,kbooki pandezpanda firr xd well thank god for that,127
1205873704686764035,RT @hotwifesubs: RT &amp; Comment if you love a hot sexy wife? @Ass_offical @FeelingHorny85 @Halfamarsbar @Love_2lick @llyly31 @perpetuallyhorn…,2019-12-14 15:34:29,hotwifesubs amp comment if you love a hot sexy wife ass_offical halfamarsbar perpetuallyhorn,127
1204874617657143302,Insurance coverage for felony rape is actually a thing? https://t.co/k78PNFx8eV,2019-12-11 21:24:28,insurance coverage for felony rape is actually a thing,128
1203855593544531968,"The #eagles landed in our neighborhood today. #American Bald Eagle 🇺🇸, majestic, loyal beauty. https://t.co/zb9b0VYz60",2019-12-09 01:55:14,the eagles landed in our neighborhood today american bald eagle majestic loyal beauty,129
1207093126852157440,"RT @ProFootballTalk: Half-hearted weekend vote of confidence notwithstanding, the Browns could be headed for a coaching change https://t.co…",2019-12-18 00:20:02,profootballtalk halfhearted weekend vote of confidence notwithstanding the browns could be headed for a coaching change,130
1202296266283266048,"@Simone_Biles @CLcecile Yes, no doubt Simone, assuming they yours so thank y'all for training the best.. &amp; God bless you.",2019-12-04 18:39:02,simone_biles clcecile yes no doubt simone assuming they yours so thank yall for training the best amp god bless you,131
1210577952947286018,"RT Well_Regulated_ #NRA ""TheScottCharles Aww! Hope she’s doing well.""",2019-12-27 15:07:30,well_regulated_ nra thescottcharles aww hope she s doing well,131
1211210280606294016,These biomedical breakthroughs of the decade saved lives and reduced suffering https://t.co/3RtEeEpG2h #HealthTech https://t.co/t2EvX1sXao,2019-12-29 09:00:08,these biomedical breakthroughs of the decade saved lives and reduced suffering healthtech,132
1202335927332474882,@RFentonMD @WOMENHealthAlly Congrats!,2019-12-04 21:16:38,rfentonmd womenhealthally congrats,133
1210713714032287746,"""Don't Tell Me We Can't Afford Medicare for All,"" Says Sanders, After NYT Details Insanely Higher Costs of US Healt… https://t.co/Xl3K9AtLDd",2019-12-28 00:06:58,do not tell me we ca not afford medicare for all says sanders after nyt details insanely higher costs of us healt,134
1208431102018244608,"RT @IlhanMN: We’re going to guarantee healthcare with #MedicareForAll.

We’re going to enact a #GreenNewDeal to protect our planet.

We’re…",2019-12-21 16:56:40,ilhanmn we re going to guarantee healthcare with medicareforall we re going to enact a greennewdeal to protect our planet we re,134
1209909426016149504,"RT @HonorDecency: @mkraju No thanks, would-be 'Dear Leader.'  We will not follow the path you have set for us. Those pretty words are fake…",2019-12-25 18:51:00,honordecency mkraju no thanks wouldbe dear leader we will not follow the path you have set for us those pretty words are fake,134
1201610977688424448,"@nytimes The inquiry was a sham, of lined up, witnesses who came up with nothing. Keep pushing the shame. NYT, sucks.",2019-12-02 21:15:56,nytimes the inquiry was a sham of lined up witnesses who came up with nothing keep pushing the shame nyt sucks,134
1203351453248741376,Adult life is finally ordering blackout curtains &amp; being super excited for them because it’ll up your daytime sleep game after night shifts.,2019-12-07 16:31:58,adult life is finally ordering blackout curtains amp being super excited for them because it ll up your daytime sleep game after night shifts,134
1206018867585277952,"Dream Big! Oprah Winfrey, ""The biggest adventure you can take is to ..."" #Quote https://t.co/fW83YuNtr0",2019-12-15 01:11:19,dream big oprah winfrey the biggest adventure you can take is to quote,135
1033021563854094336,".@PillPack  used to be so awesome to work with. Over the last year or so, they have grown to become the worst. I ha… https://t.co/PGuO87iyxp",2018-08-24 16:01:48,used to be so awesome to work with over the last year or so they have grown to become the worst i ha,136
1207684581236838400,@SeemaCMS pbm transparency? of course not.,2019-12-19 15:30:16,seemacms pbm transparency of course not,137
1206487365411360768,"RT @jenheemstra: No matter where someone is in their career, almost everyone feels like they haven’t made it yet and there are big goals th…",2019-12-16 08:12:58,jenheemstra no matter where someone is in their career almost everyone feels like they have not made it yet and there are big goals th,138
1207619684327206912,"All this will be because the mercy of our God is very tender, and heaven’s dawn is about to break upon us,

Luke 1:76-78 (TLB)",2019-12-19 11:12:23,all this will be because the mercy of our god is very tender and heaven s dawn is about to break upon us luke tlb,139
1204494766102261772,Move More. Thank you @ouraring #fitness #performance #build #data https://t.co/wYOslq5RV8,2019-12-10 20:15:05,move more thank you ouraring fitness performance build data,140
1202343098669551616,"Drugstore trips to Canada aren't happening as much as they used to in Michigan, since buying medication there is be… https://t.co/g5ajMmaT06",2019-12-04 21:45:07,drugstore trips to canada are not happening as much as they used to in michigan since buying medication there is be,141
1207789704487329792,@RexByner @DrVanHelsingPhD @stweetleigh @MPFIED @eloiseat6 @marcellalaluna @CuntyLiberal @KayKai_LaGhost @DeniseInNC LOVE this !!!,2019-12-19 22:27:59,rexbyner drvanhelsingphd stweetleigh mpfied marcellalaluna cuntyliberal kaykai_laghost deniseinnc love this,142
1205847603797266433,RT @ZaynaKhayat: @nickdawson @lucienengelen started a Pinterest board where we curate examples of citizens hacking their health tools https…,2019-12-14 13:50:46,zaynakhayat nickdawson lucienengelen started a pinterest board where we curate examples of citizens hacking their health tools https,143
1207290184238272512,Bravo @NoamLevey! His story tells how one union saved an enormous amount of money by refusing to use hospitals that… https://t.co/29HwKDuIGT,2019-12-18 13:23:04,bravo noamlevey his story tells how one union saved an enormous amount of money by refusing to use hospitals that,143
1202502389363826689,The latest Mindless Chatter is out @ https://t.co/HzFVtHM32J Thanks to @mkink @AppMtnClub @kamilumin #demcast #ericfoner,2019-12-05 08:18:05,the latest mindless chatter is out thanks to mkink appmtnclub kamilumin demcast ericfoner,143
1202423710675820544,RT @lizthegrey: Right before me is @caseyrosenthal on Chaos Engineering and Continuous Verification! #YOW19,2019-12-05 03:05:27,lizthegrey right before me is caseyrosenthal on chaos engineering and continuous verification,143
1201497630330650624,"Little Fires Everywhere by Celeste Ng
Sex Object by Jessica Valenti
Severance by Ling Ma
Lab Girl by Hope Jahren
Gr… https://t.co/Da3h0AyPlK",2019-12-02 13:45:32,little fires everywhere by celeste ng sex object by jessica valenti severance by ling ma lab girl by hope jahren gr,143
1202718266361139200,"When I asked $BIIB for comment on this, a co spokesperson said that audience members submitted questions online and… https://t.co/4dHSDvN1Er",2019-12-05 22:35:54,when i asked biib for comment on this a co spokesperson said that audience members submitted questions online and,143
1210681877184602112,"Profitability (or lack of) is constantly a concern with mobile-era marketplaces like DoorDash and Instacart, but ma… https://t.co/NqbN8BrPwE",2019-12-27 22:00:27,profitability or lack of is constantly a concern with mobileera marketplaces like doordash and instacart but ma,143
1207341965462913024,But there is proof @BernieSanders protested against segregation and that @JoeBiden worked with segregationists.… https://t.co/IlqZu8zfHO,2019-12-18 16:48:50,but there is proof berniesanders protested against segregation and that joebiden worked with segregationists,143
1204282318447370240,RT @RWPUSA: Bill Barr would like to argue about religion — which should be entirely separate from our government — instead of comply with H…,2019-12-10 06:10:53,rwpusa bill barr would like to argue about religion which should be entirely separate from our government instead of comply with h,144
1202272398029901824,Thank God 🙏🙏🙏 https://t.co/BNjzCcX7yZ,2019-12-04 17:04:11,thank god,145
1204566530534584321,"🔁#NewMexico CD2 #Election2020-Nov-3

Support XOCHITL TORRES SMALL #NM02,&amp; @DemsWork4USA
👉https://t.co/YHS3oiXCmH

R… https://t.co/yLfykH3SkE",2019-12-11 01:00:15,newmexico support xochitl torres small amp r,146
1202331561594621954,ANOTHER CLOWN TAKING CHEAP SHOTS AT OUR PRESIDENT WHEN HE CANNOT EVEN TAKE CARE OF HIS OWN COUNTRY https://t.co/8hyuiMZadP,2019-12-04 20:59:17,another clown taking cheap shots at our president when he can not even take care of his own country,147
1211103265791889410,"RT @confusedophan: fun fact: microwaves are actually what happens inside of the machine that heats your food, the machine itself is called…",2019-12-29 01:54:54,confusedophan fun fact microwaves are actually what happens inside of the machine that heats your food the machine itself is called,148
1207642039338381314,"#Xeljanz XR for once-daily treatment in ulcerative colitis, and #Xtandi for advanced prostate #cancer cross the… https://t.co/EIdVnNkMAl",2019-12-19 12:41:13,xeljanz xr for oncedaily treatment in ulcerative colitis and xtandi for advanced prostate cancer cross the,149
